hip,ra,dec,magnitude,B-V
100060,304.50241666666665,-18.263916666666667,7.68,0.099
100061,304.50416666666666,-0.10761111111111112,9.1,1.689
100062,304.50575,-21.80988888888889,5.86,1.002
100063,304.5130833333333,-68.4895,8.69,0.522
100064,304.51341666666667,-12.54486111111111,3.58,0.883
100065,304.51366666666667,-10.597444444444445,7.6,1.457
100066,304.5201666666667,27.505444444444443,9.16,0.413
100067,304.52408333333335,-21.998333333333335,7.76,0.462
100068,304.5282916666667,-24.268805555555556,8.97,1.513
100069,304.529125,40.73211111111112,5.83,0.073
100070,304.530375,-55.22766666666667,9.29,0.496
100071,304.5398333333333,-28.36763888888889,10.28,1.13
100072,304.54175,-4.728611111111111,7.27,0.567
100074,304.544,-48.83016666666667,8.05,1.157
100073,304.54404166666666,70.78661111111111,7.25,0.326
100075,304.54408333333333,-41.50383333333333,9.26,0.521
100076,304.546375,49.04333333333333,7.99,0.021
100077,304.5541666666667,40.121833333333335,8.35,0.14
100078,304.55516666666665,-67.40602777777778,8.79,1.194
100079,304.5559583333333,29.204361111111112,8.66,1.008
100080,304.557625,24.501444444444445,8.0,0.854
100081,304.5579583333333,58.80922222222222,7.62,0.097
100082,304.5584583333333,-6.312305555555556,7.95,0.348
100083,304.55983333333336,25.509611111111113,7.69,1.11
100084,304.56,18.328194444444446,7.92,0.133
100085,304.5652083333333,39.88494444444444,8.72,0.097
100086,304.57054166666666,25.65422222222222,9.25,0.131
100087,304.57095833333335,51.86697222222222,8.08,1.094
100088,304.5710833333333,25.64825,6.98,-0.143
100089,304.575,-54.16211111111111,8.51,1.568
100090,304.58054166666665,-51.08677777777778,7.56,-0.062
100091,304.581,-63.16063888888889,7.56,0.188
100092,304.5824166666667,3.6807222222222222,7.34,1.205
100093,304.58929166666667,25.618361111111113,8.19,-0.06
100094,304.5895,9.649805555555556,8.1,1.153
100095,304.601,32.1105,7.24,0.267
100096,304.60116666666664,-40.90558333333333,8.29,1.209
100097,304.60316666666665,55.397166666666664,5.76,0.118
100098,304.605125,30.367444444444445,8.58,0.08
100099,304.61,30.82125,8.29,0.733
100100,304.61133333333333,-38.93047222222222,8.81,1.438
100101,304.61158333333333,64.86797222222222,7.66,1.697
100102,304.61179166666665,49.748083333333334,9.03,0.495
100103,304.6122916666667,-72.97925000000001,6.57,1.411
100104,304.6148333333333,36.25438888888889,7.6,-0.041
100105,304.6157083333333,-73.54183333333333,9.08,0.611
100106,304.61775,-70.53233333333333,8.78,0.998
100107,304.619,-19.291305555555557,8.88,0.453
100108,304.61929166666664,36.99975,5.58,0.056
100109,304.62466666666666,23.298083333333334,10.38,0.29
100110,304.62529166666667,-72.80816666666666,6.93,1.034
100111,304.6275,19.031055555555554,11.54,0.448
100112,304.63320833333336,33.15522222222222,10.3,0.842
100113,304.63866666666667,37.449749999999995,10.16,3.0
100114,304.6394583333333,39.60677777777778,8.43,1.482
100115,304.6412916666667,16.466805555555553,9.34,0.123
100116,304.646125,17.362166666666667,6.86,1.363
100117,304.64625,-65.85725,9.19,0.812
100118,304.6500833333333,21.520666666666667,7.5,0.314
100119,304.6535,-38.092000000000006,8.92,1.69
100120,304.655375,27.55027777777778,9.57,0.616
100121,304.65608333333336,0.6410833333333333,6.92,0.195
100122,304.6627916666667,34.98277777777778,5.14,0.66
100123,304.6630416666667,-42.62005555555556,7.46,0.581
100124,304.665625,40.22691666666667,7.73,1.015
100125,304.66791666666666,49.49777777777778,7.84,0.14
100126,304.677125,-51.506166666666665,7.68,0.419
100127,304.68083333333334,33.250277777777775,7.82,-0.01
100128,304.68175,-61.90661111111111,6.6,0.015
100129,304.686,-17.855333333333334,7.78,0.497
100131,304.6870416666667,46.54358333333333,7.53,1.025
100130,304.6870416666667,20.016416666666668,9.75,0.463
100132,304.6879583333333,-48.58786111111112,8.31,0.455
100133,304.6913333333333,-0.6571111111111111,11.01,1.43
100134,304.6917916666667,-34.88308333333333,9.31,0.937
100137,304.6965833333333,-52.61783333333334,11.96,1.5
100136,304.696625,-27.07575,8.4,1.216
100135,304.69675,36.340611111111116,8.65,0.591
100138,304.70008333333334,-9.885527777777778,8.02,0.279
100139,304.701,22.939805555555555,7.78,0.602
100140,304.70229166666667,50.897083333333335,8.46,1.811
100141,304.70508333333333,31.040833333333335,11.32,0.5
100142,304.7069583333333,46.32222222222222,6.46,-0.123
100143,304.7078333333333,-55.066944444444445,8.85,0.47
100144,304.7099166666667,45.925666666666665,8.71,1.289
100145,304.711125,26.99127777777778,6.61,1.653
100146,304.71545833333334,38.279583333333335,7.26,0.33
100147,304.71675,21.21011111111111,7.11,-0.014
100148,304.72766666666666,-23.894083333333334,7.75,1.223
100149,304.72808333333336,55.54544444444444,7.86,0.423
100150,304.72879166666667,60.61794444444445,8.0,-0.03
100151,304.7332083333333,-47.71077777777778,6.28,1.657
100153,304.7355416666667,-6.638472222222222,7.46,1.133
100152,304.735625,-44.52444444444444,7.54,0.944
100154,304.73825,-15.85775,8.27,1.566
100155,304.73975,39.004194444444444,6.35,1.871
100156,304.742125,0.5974722222222223,8.73,1.71
100157,304.7454583333333,-61.90255555555555,8.72,1.025
100158,304.750625,-28.94527777777778,9.82,1.537
100159,304.752875,2.233416666666667,7.35,0.287
100160,304.754,20.464166666666667,7.53,-0.169
100161,304.756,3.2128055555555557,8.52,1.562
100162,304.7565833333333,51.97708333333333,7.58,0.226
100163,304.75866666666667,44.87741666666667,7.73,1.167
100164,304.759625,-14.291,7.45,1.047
100165,304.76254166666666,-63.230555555555554,6.27,1.045
100166,304.76708333333335,-40.224805555555555,9.61,0.78
100167,304.769375,-75.67205555555556,8.33,1.143
100168,304.7705833333333,-10.800027777777778,8.02,0.187
100169,304.776125,-42.28647222222222,8.54,0.888
100170,304.776375,-69.43513888888889,8.84,-0.179
100171,304.77816666666666,26.107805555555558,7.92,0.453
100173,304.78541666666666,39.27341666666666,7.42,0.392
100172,304.7855,38.16122222222222,7.58,1.04
100174,304.78825,14.384166666666665,7.2,0.918
100175,304.79195833333335,-53.33588888888889,9.98,0.544
100176,304.79366666666664,29.499055555555557,7.22,0.635
100177,304.7939166666667,-47.94275,9.68,0.461
100178,304.79454166666665,-56.337583333333335,8.85,1.303
100179,304.79670833333336,-53.34275,11.56,0.48
100180,304.7968333333333,50.88044444444444,8.14,1.616
100181,304.798875,-22.12761111111111,8.78,1.086
100183,304.8088333333333,-54.544694444444445,9.47,0.573
100182,304.80970833333333,-26.16766666666667,10.0,0.72
100184,304.82366666666667,-47.57983333333333,6.13,0.469
100185,304.82666666666665,-43.33433333333333,10.2,0.493
100186,304.8297083333333,-30.20947222222222,8.54,1.241
100187,304.8299166666667,-76.12647222222222,9.15,0.343
100188,304.83120833333334,-3.754138888888889,8.29,0.474
100189,304.831625,-52.98777777777778,9.03,1.257
100190,304.83275,61.288444444444444,8.99,0.09
100191,304.83620833333333,41.39138888888889,7.79,0.002
100192,304.83816666666667,14.370694444444444,6.74,0.362
100193,304.84045833333334,40.88791666666667,8.48,0.283
100194,304.8444583333333,4.4855833333333335,10.52,1.622
100196,304.8480833333333,-29.623916666666666,7.61,-0.084
100195,304.84833333333336,-19.1185,5.28,1.394
100197,304.8523333333333,42.99875,8.01,0.796
100199,304.853625,49.81769444444445,9.4,0.438
100200,304.8564583333333,24.362638888888892,10.62,0.08
100201,304.85745833333334,-20.950777777777777,6.84,0.33
100202,304.859,-12.803805555555556,7.79,0.417
100203,304.8615,45.21502777777778,7.7,1.063
100204,304.8627916666667,12.136777777777777,8.51,1.484
100205,304.8637083333333,-32.28641666666667,8.17,1.111
100206,304.86558333333335,22.996194444444445,7.66,0.194
100207,304.86629166666665,-52.17680555555555,8.77,0.424
100208,304.872125,13.216805555555556,6.2,1.648
100209,304.876,-44.752833333333335,8.27,0.915
100210,304.87691666666666,5.8389999999999995,8.45,0.371
100211,304.87958333333336,32.04725,7.32,0.392
100212,304.88120833333335,15.545083333333332,7.57,0.538
100213,304.883,37.19080555555555,10.5,1.58
100214,304.88508333333334,38.73166666666667,7.93,0.486
100216,304.88829166666665,-19.91275,7.72,1.098
100215,304.8883333333333,-66.88280555555555,10.8,0.502
100218,304.89325,56.67744444444444,8.06,-0.004
100217,304.89329166666664,43.49588888888889,7.56,0.451
100219,304.9025,47.894194444444445,8.25,3.31
100221,304.90291666666667,62.257416666666664,5.71,-0.043
100223,304.90520833333335,-46.427861111111106,8.73,1.167
100222,304.90541666666667,13.010805555555555,8.23,0.97
100224,304.90625,-31.729444444444443,7.35,0.42
100225,304.908125,-69.01505555555555,8.2,0.684
100226,304.9103333333333,13.004805555555556,7.97,0.903
100227,304.9114583333333,38.33588888888889,8.68,0.456
100228,304.914875,1.9934444444444446,7.93,0.858
100229,304.9155,-40.647666666666666,8.04,0.993
100230,304.9235,47.905499999999996,7.87,0.8
100231,304.929375,-17.488027777777777,8.41,1.424
100232,304.93016666666665,-1.0785833333333332,6.05,1.093
100233,304.9385833333333,-25.22825,7.2,0.594
100234,304.93891666666667,-13.452416666666666,8.84,1.73
100235,304.941125,-8.452916666666665,8.98,0.616
100236,304.94466666666665,-38.93572222222222,9.32,0.587
100237,304.94775,-0.9070833333333334,7.48,0.125
100238,304.9502083333333,-39.95319444444445,9.87,0.603
100239,304.9512916666667,37.13252777777778,6.6,-0.004
100240,304.9549166666667,38.34272222222222,7.4,0.31
100241,304.9569583333333,45.36388888888889,6.98,0.462
100242,304.95754166666666,29.72686111111111,6.78,-0.14
100243,304.963375,20.446722222222224,8.7,0.678
100244,304.9669583333333,-15.017750000000001,8.26,0.516
100246,304.9694583333333,-2.2475,7.87,0.051
100247,304.9698333333333,-0.6455833333333333,7.38,1.329
100248,304.97629166666667,-19.912694444444444,9.15,0.762
100249,304.9764583333333,41.60238888888889,8.14,-0.012
100250,304.9835,46.83730555555556,6.49,-0.084
100251,304.98829166666667,32.464000000000006,9.07,0.625
100252,304.99191666666667,49.44027777777777,8.24,0.132
100253,304.992375,-32.6165,7.24,0.26
100255,304.99441666666667,51.57908333333334,9.89,0.153
100254,304.99516666666665,39.63027777777778,8.92,0.096
100256,305.00079166666666,13.548111111111112,5.96,0.299
100257,305.008,-22.12488888888889,10.09,0.632
100258,305.01408333333336,33.94305555555555,8.31,0.377
100259,305.0152083333333,23.63811111111111,8.27,0.631
100260,305.0196666666667,-51.658027777777775,8.46,1.03
100261,305.0249166666667,68.88024999999999,5.59,1.472
100262,305.0414166666667,11.469416666666667,6.63,1.389
100263,305.04875,-27.838277777777776,9.22,0.595
100264,305.05191666666667,5.375611111111111,8.6,0.147
100265,305.05675,0.7408888888888888,8.0,0.469
100266,305.06029166666667,-34.585166666666666,6.62,0.592
100267,305.0615,-29.131027777777778,7.72,1.2
100268,305.0634166666667,39.403277777777774,6.22,0.06
100269,305.063875,15.542805555555555,6.77,0.568
100270,305.0695,-42.67983333333333,8.5,0.914
100271,305.0795,52.22994444444445,9.96,1.081
100272,305.07975,-10.375166666666667,8.77,0.376
100273,305.085,-32.959361111111114,8.32,0.984
100274,305.08554166666664,14.56925,6.17,0.926
100275,305.08816666666667,28.08138888888889,9.13,0.621
100276,305.08916666666664,17.793000000000003,5.82,1.5
100277,305.093375,29.865555555555556,8.86,0.595
100278,305.0944583333333,-42.90119444444444,7.76,0.989
100279,305.10225,6.032222222222222,10.14,0.621
100280,305.10241666666667,-75.57825,8.41,0.74
100281,305.10704166666665,7.614805555555555,7.25,1.291
100282,305.108625,10.810916666666667,8.21,0.208
100283,305.109125,-6.3614999999999995,6.63,1.552
100285,305.11058333333335,3.9836944444444446,8.38,0.265
100286,305.110625,-29.191,7.72,0.213
100284,305.11104166666667,83.9995,9.95,0.891
100288,305.1161666666667,-29.197222222222223,6.56,0.179
100287,305.1165833333333,43.85452777777778,6.78,0.461
100289,305.11766666666665,41.364333333333335,10.63,0.76
100290,305.11854166666666,-19.647083333333335,6.93,1.257
100291,305.12225,6.788666666666667,11.33,1.229
100292,305.122875,-30.99963888888889,8.61,1.372
100293,305.12675,-39.95719444444445,10.12,0.537
100294,305.12716666666665,33.817861111111114,8.42,0.35
100295,305.12766666666664,53.59569444444445,6.23,1.547
100296,305.12825,32.02344444444444,7.53,-0.08
100297,305.12895833333334,-2.375888888888889,9.88,0.404
100298,305.1326666666667,-47.21080555555556,9.18,0.695
100299,305.1334166666667,-33.3135,10.32,1.184
100300,305.13458333333335,-55.050805555555556,6.27,1.617
100301,305.140125,82.84752777777777,8.3,0.112
100302,305.14525,-62.17813888888889,10.08,0.337
100303,305.14933333333335,-79.07111111111111,8.47,0.505
100304,305.15020833333335,8.459583333333333,11.41,1.412
100305,305.15933333333334,-58.72947222222223,7.21,0.177
100306,305.16091666666665,10.754055555555556,8.71,0.232
100307,305.1627916666667,35.25227777777778,7.98,-0.07
100308,305.1632916666667,43.127027777777776,8.96,0.307
100309,305.1634583333333,16.015444444444444,7.95,0.423
100310,305.165875,-12.759055555555555,4.77,-0.047
100311,305.16954166666665,-26.14886111111111,7.89,1.208
100312,305.1744166666667,-5.533416666666667,8.69,1.162
100313,305.1754583333333,22.276777777777777,7.07,-0.068
100315,305.17608333333334,-27.047694444444446,9.27,0.81
100314,305.17633333333333,66.69375000000001,9.29,0.14
100316,305.17633333333333,27.761805555555554,7.75,0.15
100317,305.17654166666665,-47.01975,9.76,0.409
100318,305.17783333333335,-66.47094444444444,8.36,0.289
100319,305.1785,42.57191666666667,8.64,-0.03
100320,305.1805,1.388611111111111,8.18,0.033
100321,305.18195833333334,82.36816666666665,7.03,0.459
100322,305.18808333333334,-24.798083333333334,8.04,1.229
100323,305.1899583333333,37.06213888888889,9.18,1.104
100324,305.1917916666667,-27.336944444444445,8.69,0.403
100325,305.1938333333333,-14.784888888888888,6.09,-0.016
100326,305.1969583333333,-7.743972222222222,8.15,0.753
100327,305.20008333333334,-34.77661111111111,9.21,0.524
100328,305.20141666666666,38.25644444444445,7.64,-0.07
100329,305.20345833333334,16.909694444444444,9.7,0.374
100330,305.2062916666667,-46.424305555555556,9.89,0.76
100331,305.20829166666664,-43.60402777777778,9.89,0.597
100332,305.216125,-35.67372222222222,6.46,1.311
100333,305.222875,-59.035666666666664,7.88,0.018
100334,305.223,-18.15611111111111,7.8,0.523
100335,305.22408333333334,-37.71452777777778,8.72,0.448
100336,305.22495833333335,-45.54530555555555,7.32,0.519
100337,305.22979166666664,-16.82975,7.72,0.976
100338,305.2305416666667,-13.6785,11.98,1.046
100339,305.23470833333334,-31.164027777777775,10.18,0.7
100340,305.23875,0.09402777777777777,8.69,0.37
100341,305.2411666666667,44.60825,8.87,0.864
100342,305.24720833333333,-15.428583333333332,7.76,1.092
100343,305.24779166666667,27.41286111111111,8.17,1.498
100344,305.2479583333333,14.610222222222221,9.08,1.159
100345,305.2527083333333,-14.781388888888888,3.05,0.79
100346,305.2545,21.517555555555553,7.87,1.604
100347,305.2547083333333,-10.98275,6.83,1.389
100348,305.255125,-18.323916666666666,7.27,1.471
100349,305.259125,-50.01713888888889,7.3,0.129
100350,305.27641666666665,25.629916666666666,8.56,1.011
100351,305.28141666666664,39.03158333333333,7.75,0.256
100352,305.2867083333333,-6.355388888888888,7.62,1.003
100353,305.29266666666666,12.843,8.12,-0.041
100354,305.29445833333335,27.517166666666665,8.64,-0.04
100355,305.29454166666665,2.8182777777777774,10.18,0.855
100356,305.295625,-51.79127777777778,10.21,1.594
100357,305.298,63.98008333333333,5.69,1.561
100358,305.3005,-32.73930555555555,7.68,0.442
100359,305.303375,-81.6155,8.65,0.643
100360,305.308375,43.589222222222226,7.86,-0.04
100361,305.3088333333333,52.410555555555554,7.61,1.059
100362,305.30975,-73.97747222222222,7.82,1.304
100363,305.3136666666667,28.107222222222223,8.5,0.683
100365,305.3145,15.104305555555555,6.59,0.031
100366,305.3159166666667,39.61013888888889,8.63,0.462
100367,305.322375,35.88377777777778,8.48,1.155
100368,305.32366666666667,-55.76763888888889,9.14,0.387
100370,305.331375,3.565888888888889,11.03,1.421
100369,305.33145833333333,30.600972222222225,8.52,0.259
100371,305.3329166666667,30.204694444444442,8.08,0.019
100372,305.3394166666667,63.431638888888884,6.94,1.715
100373,305.3480833333333,-17.209138888888887,8.91,1.407
100374,305.3487083333333,23.255972222222223,10.74,0.99
100375,305.3505416666667,-2.013138888888889,8.84,0.401
100376,305.350875,-22.779638888888886,9.46,0.469
100377,305.3510416666667,30.86427777777778,7.64,1.648
100379,305.36858333333333,-66.74969444444444,6.49,0.505
100380,305.3705,64.6931388888889,7.59,1.45
100381,305.37104166666666,19.662027777777777,7.66,1.018
100382,305.372125,9.43575,10.67,-0.012
100383,305.37308333333334,12.159916666666668,11.46,0.814
100384,305.373125,30.59022222222222,6.77,0.261
100385,305.373625,-10.144194444444445,7.3,0.027
100386,305.37483333333336,-23.476027777777777,7.75,1.022
100387,305.37575,53.112944444444445,8.47,0.018
100388,305.3790833333333,-32.4045,9.85,0.607
120155,305.3822083333333,36.92022222222222,9.72,0.792
100389,305.382375,-73.48530555555556,8.88,1.691
100390,305.38354166666664,22.848888888888887,6.55,1.518
100392,305.3858333333333,50.81491666666666,9.3,0.035
100393,305.38616666666667,-19.07536111111111,9.06,1.416
100391,305.386375,39.82933333333334,8.92,0.92
100394,305.387,-21.418666666666667,7.79,0.418
100395,305.3949166666667,-44.986666666666665,9.21,0.481
100396,305.3979166666667,-67.31288888888889,6.91,0.558
100397,305.39870833333333,19.494472222222225,8.34,0.451
100398,305.4007916666667,10.991805555555555,7.58,1.61
100399,305.40158333333335,1.6709166666666666,7.5,0.098
100400,305.4032916666667,32.45411111111111,8.32,0.047
100401,305.406125,-34.47763888888889,8.11,0.424
100402,305.40795833333334,28.380194444444445,8.94,0.462
100406,305.4087083333333,13.582722222222221,10.36,1.35
100403,305.4098333333333,55.2265,9.02,1.264
100404,305.410625,37.533055555555556,8.42,3.039
100405,305.4107916666667,-54.81216666666666,8.39,0.732
100407,305.41575,-4.805527777777778,7.87,0.493
100408,305.4165,42.23488888888889,8.31,0.0
100409,305.4180416666667,44.814249999999994,7.47,0.729
100411,305.42158333333333,-50.77636111111111,7.74,1.547
100412,305.4223333333333,-49.998805555555556,6.26,0.549
100413,305.42725,-36.471250000000005,8.68,1.635
100414,305.427875,-49.81538888888888,9.73,0.592
100415,305.42879166666665,25.750777777777778,8.39,1.53
100417,305.4293333333333,-36.609972222222225,7.49,0.586
100416,305.429875,-79.59763888888888,7.61,0.015
100418,305.43508333333335,35.06183333333333,9.79,0.069
100419,305.441875,13.825777777777777,9.56,0.631
100420,305.44820833333335,-36.90147222222222,8.3,0.592
100421,305.45,8.519444444444444,8.28,0.229
100423,305.4502083333333,-21.590777777777777,9.28,0.652
100422,305.45025,-40.75561111111111,7.04,1.62
100424,305.4513333333333,33.273777777777774,10.05,1.431
100425,305.460625,21.40297222222222,8.22,-0.103
100426,305.47195833333336,73.78533333333333,9.67,1.046
100427,305.476,-6.56675,8.05,0.337
100428,305.4782916666667,-3.217138888888889,10.26,0.814
100429,305.482875,13.592555555555556,7.49,-0.05
100430,305.4852916666667,29.08461111111111,9.05,1.371
100431,305.48791666666665,7.171638888888889,7.43,0.953
100432,305.48895833333336,47.19047222222222,9.66,0.449
100433,305.50808333333333,-38.07938888888889,9.77,0.705
100434,305.51275,41.13213888888889,6.38,1.016
100435,305.5142916666667,24.44611111111111,5.5,-0.09
100436,305.5149583333333,66.21069444444444,9.55,0.979
100437,305.52229166666666,45.794888888888885,5.58,1.077
100438,305.5226666666667,40.98561111111111,8.27,0.13
100439,305.533,28.84133333333333,7.99,0.278
100441,305.53766666666667,26.338277777777776,8.05,-0.084
100440,305.5377916666667,44.19116666666666,9.05,0.106
100442,305.541375,70.14619444444445,8.73,0.254
100443,305.54245833333334,31.253222222222224,8.63,0.083
100444,305.54404166666666,-31.137444444444444,9.38,0.667
100445,305.549125,-16.779944444444443,7.75,0.911
100446,305.5515833333333,16.380388888888888,8.74,1.873
100447,305.5525416666667,50.54111111111111,7.01,0.15
100448,305.55333333333334,-15.625611111111112,8.0,0.05
100449,305.554875,-35.67594444444444,8.78,0.788
100450,305.55533333333335,11.685583333333334,10.07,0.85
100451,305.55554166666667,16.373,9.2,0.249
100454,305.556875,-3.634916666666667,8.7,1.16
100452,305.5570833333333,69.51255555555555,7.27,0.171
100453,305.5570833333333,40.25669444444444,2.23,0.673
100455,305.557375,-49.73861111111111,10.14,1.088
100456,305.56604166666665,-36.52286111111111,9.35,0.6
100457,305.56783333333334,-72.2385,9.43,0.432
100458,305.578375,73.23013888888889,8.45,0.288
100459,305.5808333333333,4.936555555555556,8.73,0.457
100460,305.5810416666667,-32.7085,9.24,0.435
100461,305.585,29.090722222222222,8.26,0.408
100462,305.587625,-56.50094444444444,8.43,1.411
100463,305.5919166666667,-15.827527777777778,8.02,0.735
100464,305.595,73.15094444444445,8.2,0.342
100465,305.59825,32.32463888888889,8.41,0.875
100466,305.60383333333334,-71.19602777777779,8.97,0.601
100467,305.60945833333335,-46.44947222222222,9.37,0.389
100468,305.611125,16.91675,7.36,1.407
100469,305.6145,-42.04936111111111,5.6,0.002
100470,305.6155,-19.781194444444445,8.51,0.753
100471,305.61579166666667,-17.47547222222222,10.0,0.667
100472,305.62666666666667,22.34422222222222,8.91,0.145
100473,305.6284166666667,54.93222222222222,7.47,0.097
100474,305.6304583333333,-26.159805555555554,9.37,0.79
100475,305.63416666666666,34.99077777777778,6.86,0.064
100476,305.63579166666665,26.298083333333334,7.03,1.207
100477,305.6383333333333,-16.52122222222222,8.06,1.232
100478,305.6390416666667,-20.402833333333334,10.94,0.645
100479,305.64325,-47.479305555555555,9.84,0.499
100480,305.644,7.755972222222222,8.16,1.635
100481,305.64579166666664,-8.825222222222221,8.09,0.294
100482,305.64658333333335,-9.014611111111112,8.51,0.051
100484,305.64820833333334,38.12938888888889,8.53,1.06
100483,305.64870833333333,-12.38188888888889,8.37,1.335
100485,305.65120833333333,-48.86544444444445,7.72,1.037
100486,305.65545833333334,31.265027777777778,6.09,1.363
100487,305.6587916666667,-44.58719444444445,7.95,0.319
100488,305.66004166666664,-54.26361111111111,7.96,0.985
100489,305.667125,-5.081138888888889,7.69,1.525
100490,305.67129166666666,-58.28461111111111,10.6,1.455
100491,305.6714583333333,-78.96080555555555,6.64,0.021
100492,305.67395833333336,-10.301694444444445,9.24,0.888
100493,305.6743333333333,10.537083333333333,11.73,1.737
100494,305.676875,-64.18625,8.6,0.3
100495,305.68054166666667,-42.95572222222223,8.59,0.36
100496,305.684,0.23944444444444446,8.95,0.069
100497,305.6865,40.71463888888889,8.13,0.031
100498,305.687,12.443388888888888,6.74,1.218
100499,305.6874583333333,-50.557027777777776,9.89,0.49
100500,305.68783333333334,19.850083333333334,7.13,0.726
100501,305.68870833333335,41.02613888888889,5.95,1.632
100502,305.6935833333333,-37.262027777777774,8.58,0.418
100503,305.69595833333335,31.549555555555557,7.21,0.859
100504,305.697,76.04341666666666,7.79,1.513
100505,305.7004166666667,53.40730555555555,8.92,0.343
100506,305.7037916666667,13.336722222222223,8.46,1.326
100507,305.70641666666666,53.41744444444444,7.92,0.032
100508,305.70658333333336,-50.49297222222222,7.99,1.531
100509,305.714,7.914861111111112,8.14,0.314
100510,305.71408333333335,27.131666666666668,8.0,0.365
100511,305.718,14.551111111111112,6.16,0.498
100512,305.7245,6.1826388888888895,9.78,0.593
100514,305.726125,18.34011111111111,8.7,0.244
100513,305.72629166666667,64.18294444444444,8.77,0.187
100515,305.7312083333333,42.983444444444444,6.2,0.957
100516,305.7348333333333,3.3878333333333335,8.6,1.473
100517,305.735875,-29.152083333333334,8.74,0.408
100518,305.7402083333333,39.21102777777778,6.74,-0.103
100519,305.74445833333334,20.328916666666668,7.86,0.515
100520,305.748,-5.675527777777778,8.01,0.271
100521,305.7482083333333,-59.498083333333334,8.47,0.231
100522,305.75,17.53033333333333,9.09,1.068
100523,305.75125,-35.377361111111114,7.01,0.374
100524,305.75325,-9.654666666666667,6.29,0.913
100525,305.75508333333335,-69.42838888888889,9.02,0.997
100526,305.75554166666666,54.672888888888885,6.67,0.23
100527,305.75691666666665,61.58027777777778,9.24,0.256
100528,305.75875,-43.67061111111111,8.39,0.239
100529,305.761125,42.994,8.0,0.146
100530,305.76433333333335,2.9657222222222224,11.14,1.839
100531,305.76708333333335,-69.43275,11.67,0.447
100532,305.773,32.44194444444444,8.07,0.594
100533,305.7825833333333,-18.342416666666665,7.89,1.117
100534,305.78325,48.81258333333333,7.88,1.88
100535,305.78470833333336,-3.811861111111111,7.67,1.172
100536,305.7874166666667,20.864194444444447,8.02,0.334
100537,305.791,-65.91472222222222,9.06,1.211
100538,305.79195833333335,57.525999999999996,8.61,1.541
100539,305.79270833333334,-75.55172222222222,8.43,0.547
100540,305.7934583333333,35.69305555555555,8.03,0.465
100541,305.794625,5.343083333333333,5.3,0.983
100542,305.79495833333334,40.874972222222226,8.5,0.774
100543,305.80020833333333,24.03686111111111,7.39,1.591
100544,305.8002916666667,-10.883277777777778,8.77,1.15
100545,305.8081666666667,59.77769444444444,8.68,0.38
100546,305.81466666666665,-33.690888888888885,9.13,0.348
100547,305.81558333333334,11.08513888888889,7.56,0.164
100549,305.8255833333333,-72.65183333333334,8.2,0.845
100548,305.82570833333335,40.759055555555555,7.03,0.857
100550,305.83008333333333,-0.45230555555555557,7.0,1.603
100551,305.83054166666665,15.362083333333333,7.25,0.012
100552,305.83145833333333,5.570555555555555,8.99,0.524
100553,305.84879166666667,64.19116666666667,7.91,1.113
100554,305.851875,33.48988888888889,11.54,0.948
100555,305.85375,23.669722222222223,7.97,-0.03
100556,305.859375,-14.256444444444444,6.76,-0.1
100557,305.859625,38.93919444444444,8.39,0.737
100559,305.86245833333334,10.363138888888889,6.7,1.043
100560,305.864375,48.55175,10.33,1.312
100558,305.8654583333333,-28.445888888888888,9.85,0.645
100561,305.8654583333333,50.79391666666667,8.58,0.12
100562,305.868625,46.396027777777775,8.98,1.089
100563,305.8757083333333,-20.5295,8.36,1.605
100564,305.8765,58.492472222222226,9.06,1.077
100565,305.88366666666667,62.27111111111111,8.6,0.617
100566,305.88920833333333,-26.734972222222222,7.45,1.102
100567,305.8894583333333,34.37752777777778,8.32,-0.025
100568,305.89795833333335,-21.368055555555557,8.65,0.554
100569,305.89908333333335,-51.18866666666666,8.66,0.331
100570,305.90929166666666,-5.266166666666667,6.75,0.426
100572,305.9132916666667,-1.0696666666666665,8.29,-0.029
100571,305.914,46.527944444444444,8.43,-0.04
100573,305.92075,31.677305555555556,8.06,-0.07
100574,305.934875,37.476444444444446,5.87,-0.173
100575,305.936,-35.129333333333335,7.59,0.96
100576,305.93808333333334,-59.34125,8.68,1.665
100577,305.94620833333335,37.98275,8.6,0.055
100578,305.94845833333335,-41.54875,10.42,0.476
100579,305.9501666666667,37.02613888888889,6.81,0.124
100580,305.95158333333336,-50.83791666666667,7.94,1.205
100581,305.95208333333335,6.622861111111112,7.6,0.454
100583,305.95870833333333,41.775055555555554,9.33,0.598
100584,305.9605,-37.500194444444446,8.27,0.931
100585,305.961625,-36.340805555555555,8.32,1.117
100586,305.9625833333333,38.49288888888889,8.58,0.421
100587,305.965,32.190194444444444,4.43,1.331
100588,305.96541666666667,52.53122222222222,8.24,-0.087
100589,305.968875,-60.60952777777778,7.98,1.147
100590,305.97,0.5225277777777777,8.16,1.304
100591,305.971625,-42.422916666666666,5.64,0.201
100592,305.9723333333333,54.335861111111114,8.84,-0.033
100593,305.97295833333334,-24.16511111111111,8.89,0.845
100595,305.9755416666667,50.90113888888889,8.86,1.089
100594,305.976,-79.0508611111111,7.56,0.218
100596,305.97629166666667,-7.5963611111111105,8.19,1.376
100597,305.97629166666667,-66.17888888888889,7.99,0.613
100598,305.97704166666665,16.046916666666668,6.78,-0.011
